Particle Z-Coordinate,Particle Mass,Particle X-Coordinate,Particle ID,Particle Y-Coordinate
time (s) = 0.0
time (s) = 0.1
-2.57963e-03, 5.22656e-07, 1.05602e-02, 5.10000e+01, 2.39109e-02
-1.62289e-02, 5.22656e-07, 8.02266e-03, 5.20000e+01, 2.49883e-02
-1.60011e-02, 5.22656e-07,-9.39609e-03, 5.40000e+01, 4.90701e-03
-9.36285e-03, 5.22656e-07,-1.60184e-02, 5.50000e+01, 1.49569e-02
-1.78982e-02, 5.22656e-07,-4.88485e-03, 5.60000e+01, 5.00728e-03
 1.28535e-02, 5.22656e-07,-1.23770e-02, 5.70000e+01, 1.88925e-02
-4.74430e-03, 5.22656e-07,-1.22410e-02, 5.90000e+01, 2.39645e-02
-1.85519e-02, 5.22656e-07, 1.51056e-04, 6.00000e+01, 1.99378e-02
-9.12365e-03, 5.22656e-07,-5.17956e-03, 6.10000e+01, 2.09690e-02
-1.81249e-02, 5.22656e-07,-3.24785e-03, 6.20000e+01, 9.98700e-03
 3.30096e-03, 5.22656e-07,-1.21077e-02, 6.30000e+01, 2.20324e-02
 9.56470e-03, 5.22656e-07, 1.39758e-03, 6.40000e+01, 2.09759e-02
 9.37632e-03, 5.22656e-07,-8.28414e-03, 6.50000e+01, 2.01286e-02
-1.57624e-02, 5.22656e-07, 1.92457e-03, 6.60000e+01, 2.41520e-02
 1.22289e-03, 5.22656e-07,-9.96471e-03, 6.80000e+01, 2.15045e-02
-6.04610e-03, 5.22656e-07, 1.03359e-02, 6.90000e+01, 2.14428e-02
-6.72504e-03, 5.22656e-07, 1.45746e-02, 7.00000e+01, 2.20290e-02
-9.60249e-03, 5.22656e-07,-7.20609e-03, 7.10000e+01, 1.99506e-02
 2.10530e-03, 5.22656e-07, 6.12419e-03, 7.20000e+01, 2.10555e-02
-1.07846e-03, 5.22656e-07, 1.21327e-02, 7.30000e+01, 2.11156e-02
-6.81974e-03, 5.22656e-07, 1.70830e-02, 7.40000e+01, 1.98340e-02
-9.79978e-03, 5.22656e-07, 5.00612e-03, 7.50000e+01, 1.96043e-02
-1.29124e-02, 5.22656e-07, 1.18807e-03, 7.60000e+01, 2.14885e-02
-1.21239e-02, 5.22656e-07,-7.72244e-04, 7.70000e+01, 1.94269e-02
 6.26063e-03, 5.22656e-07, 1.39993e-02, 7.80000e+01, 1.92367e-02
 6.75860e-03, 5.22656e-07,-9.65283e-03, 7.90000e+01, 1.94591e-02
 4.72001e-03, 5.22656e-07, 1.06229e-02, 8.00000e+01, 1.98406e-02
 7.70595e-04, 5.22656e-07,-2.59009e-03, 8.10000e+01, 1.96937e-02
-1.30399e-02, 5.22656e-07,-1.32056e-02, 8.20000e+01, 4.82261e-03
-1.64178e-02, 5.22656e-07, 8.43509e-03, 8.30000e+01, 4.10164e-03
-3.98254e-03, 5.22656e-07, 1.33361e-02, 8.40000e+01, 2.13268e-02
 5.32503e-03, 5.22656e-07, 4.29124e-03, 8.50000e+01, 1.89851e-02
 3.58267e-04, 5.22656e-07, 4.90853e-03, 8.60000e+01, 1.92744e-02
 9.13019e-03, 5.22656e-07,-7.64367e-03, 8.70000e+01, 1.70672e-02
-8.43199e-03, 5.22656e-07, 1.35219e-02, 8.80000e+01, 2.00998e-02
 5.50637e-04, 5.22656e-07,-7.28641e-03, 8.90000e+01, 1.86033e-02
 1.75265e-03, 5.22656e-07,-5.27516e-03, 9.00000e+01, 1.90655e-02
-2.13297e-03, 5.22656e-07,-1.34481e-03, 9.10000e+01, 1.80240e-02
 9.32123e-04, 5.22656e-07,-1.46748e-02, 9.20000e+01, 1.84563e-02
 1.55435e-02, 5.22656e-07, 2.88391e-03, 9.30000e+01, 1.48620e-02
-3.18589e-03, 5.22656e-07, 1.08055e-02, 9.40000e+01, 1.76204e-02
 1.17742e-02, 5.22656e-07,-6.95199e-03, 9.50000e+01, 1.62787e-02
-1.69987e-02, 5.22656e-07,-7.62721e-04, 9.60000e+01, 1.91653e-02
-4.24420e-03, 5.22656e-07,-7.93638e-03, 9.70000e+01, 1.71433e-02
-1.60978e-02, 5.22656e-07, 3.05097e-03, 9.80000e+01, 1.94598e-02
-1.28669e-02, 5.22656e-07, 3.44130e-03, 9.90000e+01, 1.95562e-02
-1.25409e-03, 5.22656e-07,-1.27143e-02, 1.00000e+02, 1.77652e-02
 1.54410e-02, 5.22656e-07, 3.13748e-03, 1.01000e+02, 1.43186e-02
-4.56004e-04, 5.22656e-07, 4.11958e-03, 1.02000e+02, 1.70431e-02
-2.12254e-03, 5.22656e-07, 1.81617e-02, 1.03000e+02, 1.43488e-02
 8.75246e-04, 5.22656e-07,-8.00867e-03, 1.04000e+02, 1.65604e-02
 9.03542e-03, 5.22656e-07,-3.79689e-03, 1.05000e+02, 1.62413e-02
-9.31139e-03, 5.22656e-07, 1.60488e-02, 1.06000e+02, 4.96617e-03
-8.52663e-03, 5.22656e-07,-1.27521e-02, 1.07000e+02, 1.69082e-02
-1.72891e-02, 5.22656e-07, 5.42624e-03, 1.08000e+02, 5.40764e-03
 7.21128e-04, 5.22656e-07,-4.67280e-03, 1.09000e+02, 1.56973e-02
-3.88452e-03, 5.22656e-07,-6.45948e-03, 1.10000e+02, 1.52939e-02
 7.20255e-03, 5.22656e-07, 1.09213e-02, 1.11000e+02, 1.48585e-02
-3.38375e-03, 5.22656e-07, 1.24128e-02, 1.12000e+02, 1.71581e-02
 1.58184e-03, 5.22656e-07, 2.30704e-03, 1.13000e+02, 1.53316e-02
 6.69668e-04, 5.22656e-07,-2.43080e-03, 1.14000e+02, 1.49809e-02
-4.85837e-03, 5.22656e-07, 1.79056e-02, 1.15000e+02, 4.96744e-03
 8.34626e-04, 5.22656e-07, 8.75240e-03, 1.16000e+02, 1.54752e-02
-1.35665e-03, 5.22656e-07,-8.95917e-03, 1.17000e+02, 1.47295e-02
-9.76000e-03, 5.22656e-07, 9.93327e-03, 1.18000e+02, 1.71316e-02
-1.00499e-02, 5.22656e-07, 1.44254e-02, 1.19000e+02, 1.51899e-02
-2.67971e-03, 5.22656e-07,-6.54144e-03, 1.20000e+02, 1.39710e-02
-1.25484e-03, 5.22656e-07,-1.36777e-02, 1.21000e+02, 1.47667e-02
-5.80659e-03, 5.22656e-07,-1.27363e-02, 1.22000e+02, 1.53512e-02
 1.22941e-03, 5.22656e-07,-6.98446e-03, 1.23000e+02, 1.38639e-02
-3.63884e-03, 5.22656e-07, 1.68477e-02, 1.24000e+02, 1.35852e-02
-5.59034e-03, 5.22656e-07,-1.06905e-02, 1.25000e+02, 1.42118e-02
-4.57022e-04, 5.22656e-07, 8.61746e-03, 1.26000e+02, 1.39948e-02
-1.34440e-03, 5.22656e-07, 6.67017e-03, 1.27000e+02, 1.37787e-02
-1.26840e-02, 5.22656e-07,-1.34617e-02, 1.28000e+02, 4.38481e-03
-1.06093e-02, 5.22656e-07, 3.13452e-03, 1.29000e+02, 1.31187e-02
 5.35618e-04, 5.22656e-07,-1.11665e-02, 1.30000e+02, 1.28466e-02
 8.94336e-03, 5.22656e-07, 8.91850e-03, 1.31000e+02, 1.17705e-02
-4.16604e-03, 5.22656e-07, 1.20113e-02, 1.32000e+02, 1.21813e-02
-1.64839e-02, 5.22656e-07,-5.74837e-03, 1.33000e+02, 1.39507e-02
 3.80876e-03, 5.22656e-07, 1.14675e-02, 1.34000e+02, 1.23818e-02
-9.21236e-03, 5.22656e-07,-7.19182e-03, 1.35000e+02, 1.14492e-02
 7.86047e-03, 5.22656e-07,-7.05109e-03, 1.36000e+02, 1.22143e-02
-3.70001e-03, 5.22656e-07,-1.04549e-02, 1.37000e+02, 1.17911e-02
 8.57994e-04, 5.22656e-07,-1.26563e-02, 1.38000e+02, 1.21366e-02
 7.06821e-03, 5.22656e-07, 7.12743e-03, 1.39000e+02, 1.14569e-02
-2.41753e-03, 5.22656e-07,-6.36055e-03, 1.40000e+02, 1.12753e-02
 4.27028e-03, 5.22656e-07, 9.27812e-04, 1.41000e+02, 1.14422e-02
-1.02654e-02, 5.22656e-07,-4.67920e-03, 1.42000e+02, 1.07018e-02
-8.88391e-03, 5.22656e-07, 5.41615e-03, 1.43000e+02, 1.07666e-02
-7.88706e-03, 5.22656e-07, 1.19274e-02, 1.44000e+02, 1.25647e-02
 5.09134e-04, 5.22656e-07, 1.35493e-02, 1.45000e+02, 1.10663e-02
-4.84914e-05, 5.22656e-07, 1.49271e-02, 1.46000e+02, 1.07342e-02
-1.20030e-05, 5.22656e-07, 1.85552e-02, 1.47000e+02, 4.99148e-03
-1.84718e-02, 5.22656e-07,-6.55063e-04, 1.48000e+02, 4.45300e-03
-1.57206e-02, 5.22656e-07,-9.74567e-03, 1.49000e+02, 4.48596e-03
 1.30829e-02, 5.22656e-07, 5.15026e-03, 1.50000e+02, 9.08217e-03
 4.94290e-03, 5.22656e-07,-4.56275e-03, 1.51000e+02, 1.02614e-02
-1.22993e-03, 5.22656e-07,-6.98099e-03, 1.52000e+02, 9.69706e-03
-9.58334e-04, 5.22656e-07, 7.58387e-03, 1.53000e+02, 9.93221e-03
 2.19057e-03, 5.22656e-07, 1.51432e-02, 1.54000e+02, 9.52664e-03
-8.96540e-03, 5.22656e-07,-1.35654e-02, 1.55000e+02, 1.00777e-02
-1.54620e-02, 5.22656e-07,-1.00745e-02, 1.56000e+02, 4.02019e-03
 5.63518e-03, 5.22656e-07,-1.16857e-03, 1.57000e+02, 9.14114e-03
 7.03889e-03, 5.22656e-07,-6.60472e-03, 1.58000e+02, 9.23838e-03
 1.50009e-02, 5.22656e-07,-8.77354e-04, 1.59000e+02, 7.24297e-03
-7.37840e-03, 5.22656e-07,-1.55833e-02, 1.60000e+02, 8.54596e-03
 1.18372e-02, 5.22656e-07,-1.62303e-03, 1.61000e+02, 7.02768e-03
-2.54151e-03, 5.22656e-07, 5.82543e-03, 1.62000e+02, 8.49617e-03
 9.89057e-04, 5.22656e-07, 1.72491e-02, 1.63000e+02, 7.29144e-03
-4.41122e-03, 5.22656e-07,-9.54319e-03, 1.64000e+02, 8.25643e-03
-3.63569e-03, 5.22656e-07, 3.56074e-03, 1.65000e+02, 8.01017e-03
 7.27157e-03, 5.22656e-07,-2.84465e-03, 1.66000e+02, 8.06035e-03
-1.29510e-02, 5.22656e-07,-7.36305e-03, 1.67000e+02, 8.57458e-03
 4.31643e-03, 5.22656e-07, 9.33174e-03, 1.68000e+02, 7.98443e-03
-1.33459e-02, 5.22656e-07,-3.48015e-03, 1.69000e+02, 8.76179e-03
 4.36028e-03, 5.22656e-07, 5.39570e-03, 1.70000e+02, 7.36360e-03
 8.15272e-03, 5.22656e-07,-9.51639e-03, 1.71000e+02, 6.28586e-03
-3.26997e-03, 5.22656e-07, 1.01596e-02, 1.72000e+02, 6.92797e-03
 1.23301e-02, 5.22656e-07, 8.05778e-03, 1.73000e+02, 6.68614e-03
-1.74202e-02, 5.22656e-07, 5.23774e-03, 1.74000e+02, 4.80784e-03
-4.96943e-03, 5.22656e-07,-1.04272e-02, 1.75000e+02, 6.70014e-03
-1.47722e-03, 5.22656e-07, 9.92399e-03, 1.76000e+02, 6.72105e-03
 6.76859e-03, 5.22656e-07, 1.33474e-02, 1.77000e+02, 6.23113e-03
-3.94841e-03, 5.22656e-07, 2.77797e-03, 1.78000e+02, 6.34221e-03
 3.00871e-03, 5.22656e-07, 2.77265e-03, 1.79000e+02, 6.20699e-03
-1.22805e-02, 5.22656e-07, 6.26927e-03, 1.80000e+02, 7.04035e-03
-1.71944e-02, 5.22656e-07,-3.82695e-03, 1.81000e+02, 6.88835e-03
-1.73964e-02, 5.22656e-07,-6.06189e-03, 1.82000e+02, 3.69664e-03
-3.81559e-03, 5.22656e-07,-1.49447e-03, 1.83000e+02, 5.80138e-03
-7.00983e-03, 5.22656e-07,-1.00459e-02, 1.84000e+02, 5.40783e-03
-1.31895e-02, 5.22656e-07,-1.30104e-02, 1.85000e+02, 4.26751e-03
-1.52032e-02, 5.22656e-07, 7.90384e-03, 1.86000e+02, 5.81976e-03
 1.02407e-02, 5.22656e-07,-2.41248e-03, 1.87000e+02, 5.02840e-03
-1.64139e-03, 5.22656e-07,-1.79418e-02, 1.88000e+02, 4.50081e-03
-9.37409e-03, 5.22656e-07, 1.21307e-02, 1.89000e+02, 5.51745e-03
-1.55465e-03, 5.22656e-07,-2.05542e-04, 1.90000e+02, 4.65402e-03
-1.24517e-02, 5.22656e-07, 8.16130e-03, 1.91000e+02, 5.43048e-03
-3.45873e-03, 5.22656e-07,-4.72475e-03, 1.92000e+02, 4.42358e-03
 6.42195e-03, 5.22656e-07,-5.32291e-03, 1.93000e+02, 4.39846e-03
-1.43799e-03, 5.22656e-07, 3.67113e-03, 1.94000e+02, 4.19810e-03
-5.84114e-03, 5.22656e-07,-1.52233e-02, 1.95000e+02, 4.17339e-03
 1.20134e-02, 5.22656e-07, 6.50169e-03, 1.96000e+02, 3.73942e-03
-3.62988e-03, 5.22656e-07,-1.51614e-02, 1.97000e+02, 3.96059e-03
 9.19349e-03, 5.22656e-07,-7.84749e-03, 1.98000e+02, 3.24635e-03
 5.79022e-04, 5.22656e-07,-2.41055e-03, 1.99000e+02, 3.47015e-03
 6.03765e-03, 5.22656e-07,-6.51484e-03, 2.00000e+02, 3.47744e-03
-1.07761e-02, 5.22656e-07, 2.49266e-03, 2.01000e+02, 3.39705e-03
-5.98098e-04, 5.22656e-07,-8.51554e-03, 2.02000e+02, 3.08681e-03
-6.18028e-03, 5.22656e-07, 3.65473e-03, 2.03000e+02, 2.95690e-03
-6.54588e-03, 5.22656e-07,-1.04368e-02, 2.04000e+02, 2.82436e-03
-3.74753e-03, 5.22656e-07, 1.80407e-02, 2.05000e+02, 1.25187e-03
-9.00767e-03, 5.22656e-07,-1.20125e-02, 2.06000e+02, 2.80798e-03
 1.25555e-02, 5.22656e-07, 2.88181e-03, 2.07000e+02, 2.15048e-03
 5.33103e-03, 5.22656e-07,-7.19162e-03, 2.08000e+02, 2.33685e-03
-9.79190e-04, 5.22656e-07, 6.18885e-03, 2.09000e+02, 2.13620e-03
-4.93644e-03, 5.22656e-07,-2.97705e-03, 2.10000e+02, 2.06520e-03
 3.69282e-03, 5.22656e-07, 1.49380e-02, 2.11000e+02, 1.90595e-03
-2.32243e-03, 5.22656e-07,-8.32142e-03, 2.12000e+02, 1.88745e-03
 3.39198e-04, 5.22656e-07,-1.49320e-02, 2.13000e+02, 1.63262e-03
-1.15965e-02, 5.22656e-07,-1.38570e-02, 2.14000e+02, 1.58548e-03
-1.66364e-02, 5.22656e-07, 5.06092e-03, 2.15000e+02, 1.46605e-03
-2.74587e-03, 5.22656e-07, 9.73990e-03, 2.16000e+02, 1.21078e-03
-1.56567e-02, 5.22656e-07, 6.27567e-03, 2.17000e+02, 1.18347e-03
-8.04593e-04, 5.22656e-07, 1.67760e-02, 2.18000e+02, 1.11698e-03
 6.20390e-03, 5.22656e-07, 1.57271e-02, 2.19000e+02, 7.58966e-04
 8.37193e-03, 5.22656e-07, 5.40689e-03, 2.20000e+02, 6.72974e-04
 1.30487e-02, 5.22656e-07,-1.06438e-02, 2.21000e+02, 6.29298e-04
-1.05389e-02, 5.22656e-07, 1.48775e-03, 2.22000e+02, 4.26663e-04
 2.81211e-03, 5.22656e-07, 6.45633e-03, 2.23000e+02, 3.74047e-04
 1.18574e-03, 5.22656e-07,-1.17168e-02, 2.24000e+02, 1.52398e-04
-5.52380e-03, 5.22656e-07, 1.57907e-03, 2.25000e+02, 2.35973e-04
 9.57356e-03, 5.22656e-07, 1.15965e-02, 2.26000e+02,-4.81471e-06
 1.30129e-02, 5.22656e-07,-4.30127e-03, 2.27000e+02,-1.80478e-04
 5.75153e-05, 5.22656e-07,-6.06383e-03, 2.28000e+02,-3.74735e-04
 8.31205e-03, 5.22656e-07, 1.96939e-03, 2.29000e+02,-4.69686e-04
time (s) = 0.7
 5.45799e-04, 5.22656e-07, 5.83333e-03, 0.00000e+00, 3.58106e-02
 6.11175e-03, 5.22656e-07, 1.53449e-03, 1.00000e+00, 3.48138e-02
 1.10727e-02, 5.22656e-07,-1.04459e-03, 2.00000e+00, 3.19121e-02
-9.02307e-03, 5.22656e-07, 6.53465e-03, 3.00000e+00, 3.47914e-02
 8.90132e-03, 5.22656e-07, 7.61013e-03, 4.00000e+00, 3.38693e-02
-1.21786e-02, 5.22656e-07,-5.15561e-04, 5.00000e+00, 3.43725e-02
 9.41132e-03, 5.22656e-07, 1.59897e-02, 6.00000e+00, 1.49236e-02
-6.98024e-03, 5.22656e-07,-7.91750e-03, 7.00000e+00, 3.45270e-02
-9.13813e-03, 5.22656e-07,-7.18489e-03, 8.00000e+00, 3.39490e-02
 2.39512e-03, 5.22656e-07, 9.45992e-04, 9.00000e+00, 3.47724e-02
-1.59807e-02, 5.22656e-07, 9.42811e-03, 1.00000e+01, 1.99438e-02
 1.75960e-03, 5.22656e-07, 1.83291e-02, 1.10000e+01, 2.99106e-02
-1.08353e-02, 5.22656e-07, 7.36875e-03, 1.20000e+01, 3.80598e-02
-8.36723e-03, 5.22656e-07, 2.63138e-03, 1.30000e+01, 3.31673e-02
-1.88518e-03, 5.22656e-07,-4.42735e-03, 1.40000e+01, 3.40714e-02
-6.49455e-03, 5.22656e-07, 9.66742e-03, 1.50000e+01, 3.30024e-02
-1.03900e-02, 5.22656e-07, 7.10264e-03, 1.60000e+01, 3.41895e-02
 1.14389e-03, 5.22656e-07,-2.57398e-03, 1.70000e+01, 3.39045e-02
-3.50555e-03, 5.22656e-07,-1.20190e-02, 1.80000e+01, 3.34030e-02
 8.11780e-03, 5.22656e-07,-6.83612e-03, 1.90000e+01, 3.34013e-02
-1.10111e-02, 5.22656e-07,-4.64125e-03, 2.00000e+01, 3.18025e-02
-1.73844e-03, 5.22656e-07, 5.21980e-03, 2.10000e+01, 3.31056e-02
-7.26683e-03, 5.22656e-07, 1.40412e-02, 2.20000e+01, 3.47253e-02
-1.85463e-02, 5.22656e-07,-2.09206e-04, 2.30000e+01, 4.87012e-03
-3.41415e-03, 5.22656e-07, 5.25240e-04, 2.40000e+01, 3.26209e-02
-1.28634e-02, 5.22656e-07, 4.13674e-03, 2.60000e+01, 9.28652e-03
-4.21837e-03, 5.22656e-07,-1.18366e-02, 2.70000e+01, 3.25242e-02
 9.67158e-03, 5.22656e-07, 1.31545e-02, 2.80000e+01, 3.04746e-02
-1.47106e-02, 5.22656e-07, 2.31488e-03, 2.90000e+01, 3.56251e-02
-1.12535e-02, 5.22656e-07,-5.36413e-03, 3.00000e+01, 3.07484e-02
 1.39688e-02, 5.22656e-07,-8.01396e-03, 3.10000e+01, 2.86892e-02
 9.50106e-03, 5.22656e-07,-2.11328e-03, 3.20000e+01, 2.98304e-02
-8.54535e-03, 5.22656e-07, 1.08438e-02, 3.30000e+01, 3.47973e-02
-3.15070e-03, 5.22656e-07, 1.69903e-03, 3.40000e+01, 3.14266e-02
 1.37262e-04, 5.22656e-07, 1.85541e-02, 3.50000e+01, 1.49221e-02
 2.35416e-04, 5.22656e-07,-3.31692e-03, 3.60000e+01, 3.13738e-02
-7.12447e-03, 5.22656e-07, 1.09027e-02, 3.70000e+01, 3.23598e-02
-9.74055e-03, 5.22656e-07, 6.04110e-04, 3.80000e+01, 2.97127e-02
-1.31466e-02, 5.22656e-07, 1.30914e-02, 3.90000e+01, 4.98650e-03
-1.60858e-02, 5.22656e-07, 9.24818e-03, 4.00000e+01, 4.97322e-03
 8.36956e-03, 5.22656e-07, 3.33618e-03, 4.10000e+01, 2.86638e-02
-7.09246e-03, 5.22656e-07,-7.28956e-03, 4.20000e+01, 2.95418e-02
-7.87341e-04, 5.22656e-07, 1.44585e-02, 4.30000e+01, 3.25041e-02
-1.07548e-03, 5.22656e-07,-1.05924e-02, 4.40000e+01, 2.96220e-02
 1.84931e-03, 5.22656e-07, 1.66894e-02, 4.50000e+01, 2.93424e-02
-1.62581e-02, 5.22656e-07, 8.82503e-03, 4.60000e+01, 4.56334e-03
-1.12444e-02, 5.22656e-07, 6.00012e-03, 4.70000e+01, 2.96849e-02
-3.38174e-03, 5.22656e-07, 8.55790e-03, 4.80000e+01, 2.92738e-02
-5.92239e-03, 5.22656e-07,-1.74696e-02, 4.90000e+01, 2.85078e-02
-4.11058e-03, 5.22656e-07, 1.75755e-03, 5.00000e+01, 2.89622e-02
-3.11442e-03, 5.22656e-07, 1.05043e-02, 5.10000e+01, 2.92929e-02
-1.59867e-02, 5.22656e-07, 9.00036e-03, 5.20000e+01, 2.99409e-02
-1.60011e-02, 5.22656e-07,-9.39609e-03, 5.40000e+01, 4.90698e-03
-9.36285e-03, 5.22656e-07,-1.60185e-02, 5.50000e+01, 1.49570e-02
-1.78859e-02, 5.22656e-07,-4.94243e-03, 5.60000e+01, 4.85812e-03
 1.40349e-02, 5.22656e-07,-1.19088e-02, 5.70000e+01, 1.99469e-02
-3.66709e-03, 5.22656e-07,-1.29470e-02, 5.90000e+01, 2.94151e-02
-1.85519e-02, 5.22656e-07, 1.51054e-04, 6.00000e+01, 1.99403e-02
-9.64980e-03, 5.22656e-07,-5.25557e-03, 6.10000e+01, 2.60623e-02
-1.80997e-02, 5.22656e-07,-3.44853e-03, 6.20000e+01, 9.98658e-03
 3.85263e-03, 5.22656e-07,-1.15193e-02, 6.30000e+01, 2.74491e-02
 9.02404e-03, 5.22656e-07, 1.48538e-03, 6.40000e+01, 2.60338e-02
 9.81816e-03, 5.22656e-07,-7.92138e-03, 6.50000e+01, 2.52913e-02
-1.59514e-02, 5.22656e-07, 1.73511e-03, 6.60000e+01, 2.97107e-02
 5.30333e-04, 5.22656e-07,-9.98207e-03, 6.80000e+01, 2.68677e-02
-6.33676e-03, 5.22656e-07, 1.07076e-02, 6.90000e+01, 2.67267e-02
-5.71886e-03, 5.22656e-07, 1.55763e-02, 7.00000e+01, 2.74717e-02
-9.89896e-03, 5.22656e-07,-7.29977e-03, 7.10000e+01, 2.51398e-02
 1.50670e-03, 5.22656e-07, 6.19590e-03, 7.20000e+01, 2.63665e-02
-1.26453e-03, 5.22656e-07, 1.20672e-02, 7.30000e+01, 2.65620e-02
-5.61925e-03, 5.22656e-07, 1.75659e-02, 7.40000e+01, 1.99396e-02
-1.02220e-02, 5.22656e-07, 5.13635e-03, 7.50000e+01, 2.48439e-02
-1.30863e-02, 5.22656e-07, 1.15460e-03, 7.60000e+01, 2.71202e-02
-1.24243e-02, 5.22656e-07,-8.45472e-04, 7.70000e+01, 2.46191e-02
 7.84050e-03, 5.22656e-07, 1.36208e-02, 7.80000e+01, 2.40790e-02
 6.27844e-03, 5.22656e-07,-9.52809e-03, 7.90000e+01, 2.50555e-02
 4.43608e-03, 5.22656e-07, 1.05019e-02, 8.00000e+01, 2.51569e-02
 2.92139e-05, 5.22656e-07,-2.56070e-03, 8.10000e+01, 2.51143e-02
-1.07626e-02, 5.22656e-07,-9.89546e-03, 8.20000e+01, 9.63979e-03
-1.64177e-02, 5.22656e-07, 8.43520e-03, 8.30000e+01, 4.10152e-03
-3.24393e-03, 5.22656e-07, 1.36412e-02, 8.40000e+01, 2.69294e-02
 4.74492e-03, 5.22656e-07, 4.37812e-03, 8.50000e+01, 2.43261e-02
-2.86521e-04, 5.22656e-07, 4.95503e-03, 8.60000e+01, 2.46177e-02
 8.66355e-03, 5.22656e-07,-7.55740e-03, 8.70000e+01, 2.26070e-02
-7.57129e-03, 5.22656e-07, 1.44377e-02, 8.80000e+01, 2.55959e-02
-1.79920e-04, 5.22656e-07,-7.39396e-03, 8.90000e+01, 2.39787e-02
 1.03331e-03, 5.22656e-07,-5.11445e-03, 9.00000e+01, 2.45342e-02
-2.86371e-03, 5.22656e-07,-1.36967e-03, 9.10000e+01, 2.34001e-02
 2.07108e-03, 5.22656e-07,-1.42318e-02, 9.20000e+01, 2.39243e-02
 1.52744e-02, 5.22656e-07, 2.52894e-03, 9.30000e+01, 1.91181e-02
-3.70797e-03, 5.22656e-07, 1.07264e-02, 9.40000e+01, 2.29440e-02
 1.18839e-02, 5.22656e-07,-6.66911e-03, 9.50000e+01, 2.10689e-02
-1.71084e-02, 5.22656e-07,-7.82552e-04, 9.60000e+01, 2.43370e-02
-4.72412e-03, 5.22656e-07,-7.98550e-03, 9.70000e+01, 2.23047e-02
-1.68265e-02, 5.22656e-07, 3.52091e-03, 9.80000e+01, 2.51391e-02
-1.31888e-02, 5.22656e-07, 3.79418e-03, 9.90000e+01, 2.53540e-02
-1.94286e-04, 5.22656e-07,-1.28817e-02, 1.00000e+02, 2.33644e-02
 1.51632e-02, 5.22656e-07, 2.78964e-03, 1.01000e+02, 1.85798e-02
-1.16023e-03, 5.22656e-07, 4.13049e-03, 1.02000e+02, 2.24732e-02
-9.73445e-04, 5.22656e-07, 1.84132e-02, 1.03000e+02, 1.49408e-02
 2.37130e-04, 5.22656e-07,-8.09843e-03, 1.04000e+02, 2.18324e-02
 8.42875e-03, 5.22656e-07,-3.79814e-03, 1.05000e+02, 2.15633e-02
-9.31148e-03, 5.22656e-07, 1.60487e-02, 1.06000e+02, 4.96622e-03
-7.72959e-03, 5.22656e-07,-1.34761e-02, 1.07000e+02, 2.24920e-02
-1.33160e-02, 5.22656e-07, 4.12252e-03, 1.08000e+02, 8.87450e-03
-1.59838e-05, 5.22656e-07,-4.60620e-03, 1.09000e+02, 2.10912e-02
-4.52569e-03, 5.22656e-07,-6.47955e-03, 1.10000e+02, 2.03951e-02
 7.93684e-03, 5.22656e-07, 1.02766e-02, 1.11000e+02, 2.00104e-02
-2.76465e-03, 5.22656e-07, 1.27166e-02, 1.12000e+02, 2.27464e-02
 8.73621e-04, 5.22656e-07, 2.37661e-03, 1.13000e+02, 2.07250e-02
-1.10962e-04, 5.22656e-07,-2.38562e-03, 1.14000e+02, 2.03134e-02
-4.85837e-03, 5.22656e-07, 1.79056e-02, 1.15000e+02, 4.96756e-03
 3.90572e-04, 5.22656e-07, 9.08226e-03, 1.16000e+02, 2.09913e-02
-1.89456e-03, 5.22656e-07,-9.02587e-03, 1.17000e+02, 2.00511e-02
-9.41938e-03, 5.22656e-07, 1.03637e-02, 1.18000e+02, 2.28371e-02
-9.41669e-03, 5.22656e-07, 1.53668e-02, 1.19000e+02, 2.03041e-02
-3.25845e-03, 5.22656e-07,-6.60798e-03, 1.20000e+02, 1.91458e-02
-4.70308e-04, 5.22656e-07,-1.40120e-02, 1.21000e+02, 2.02664e-02
-4.94269e-03, 5.22656e-07,-1.31342e-02, 1.22000e+02, 2.09636e-02
 6.76296e-04, 5.22656e-07,-7.09000e-03, 1.23000e+02, 1.91532e-02
-2.44278e-03, 5.22656e-07, 1.74909e-02, 1.24000e+02, 1.82892e-02
-5.80923e-03, 5.22656e-07,-1.05541e-02, 1.25000e+02, 1.95420e-02
-9.22666e-04, 5.22656e-07, 8.91702e-03, 1.26000e+02, 1.95150e-02
-2.03065e-03, 5.22656e-07, 6.80923e-03, 1.27000e+02, 1.90892e-02
-1.02907e-02, 5.22656e-07,-9.58805e-03, 1.28000e+02, 9.38192e-03
-1.10226e-02, 5.22656e-07, 3.18633e-03, 1.29000e+02, 1.81754e-02
 1.00967e-04, 5.22656e-07,-1.10196e-02, 1.30000e+02, 1.82359e-02
 9.35089e-03, 5.22656e-07, 8.10168e-03, 1.31000e+02, 1.69210e-02
-3.99379e-03, 5.22656e-07, 1.23111e-02, 1.32000e+02, 1.76753e-02
-1.61887e-02, 5.22656e-07,-6.28446e-03, 1.33000e+02, 1.93996e-02
 3.91843e-03, 5.22656e-07, 1.16639e-02, 1.34000e+02, 1.77455e-02
-9.60465e-03, 5.22656e-07,-7.22668e-03, 1.35000e+02, 1.63458e-02
 7.24984e-03, 5.22656e-07,-7.04963e-03, 1.36000e+02, 1.76786e-02
